Filename,Label,mean_pixel_intensity,std_pixel_intensity,entropy,edge_density,center_brightness,is_augmented,Image URL
Non_D_03503,NonDemented,90.49745178,94.60904434,3.134923658,0.076675415,182.9103394,FALSE,https://drive.google.com/uc?export=view&id=1Gpe7MdicuqnoFnw8XF4gQhcoducxJOSa
Non_D_03504,NonDemented,89.03753662,82.54151451,3.539464949,0.090866089,158.048645,FALSE,https://drive.google.com/uc?export=view&id=17pXbOuzsW3bSKKN2jCvWEeMzGqcfYCSJ
Non_D_03505,NonDemented,70.59213257,73.02377264,3.099968282,0.075958252,136.3192749,FALSE,https://drive.google.com/uc?export=view&id=1TIUnS8Fsth4UcdM3Y4wqPUjcdStMwvyB
Non_D_03506,NonDemented,91.53736877,85.75349606,3.507676316,0.094528198,158.4413452,FALSE,https://drive.google.com/uc?export=view&id=1yc9Mjge6mHRNgfcOrwEJEMXfiwyybHNa
Non_D_03507,NonDemented,128.0960999,87.94576818,2.557491109,0.081329346,215.4926758,FALSE,https://drive.google.com/uc?export=view&id=1NI7NpuN1Sy2aZeEs4UYPXBbJ4rbcfBpn
Non_D_03508,NonDemented,79.92408752,82.04013264,3.535938035,0.102050781,132.013855,FALSE,https://drive.google.com/uc?export=view&id=1ulOjmJ84YK8hhkre_nT_HQkiVvn5WpN9
Non_D_03509,NonDemented,108.3912048,77.83556937,2.074966148,0.057281494,198.3375244,FALSE,https://drive.google.com/uc?export=view&id=192NSoYWHwldYLtm6qxwAdFgyZuFqG49z
Non_D_03510,NonDemented,92.36885071,94.16506983,3.218484578,0.079162598,186.7301636,FALSE,https://drive.google.com/uc?export=view&id=1mK0_KLjuQTFmj1nOR63jCFn6l4SUOd6K
Non_D_03511,NonDemented,81.89096069,83.25971125,3.135651026,0.079772949,158.3520508,FALSE,https://drive.google.com/uc?export=view&id=1J9DOfBtISsx3EYbb-7GVipw-HlhHXVUM
Non_D_03512,NonDemented,86.37327576,94.58622397,2.878592029,0.078384399,188.8956299,FALSE,https://drive.google.com/uc?export=view&id=1zuzhNqYz1tutcEhBHFETKs0UFKXemX_x
Non_D_03513,NonDemented,69.87644958,81.91753899,3.041546718,0.089523315,151.3540039,FALSE,https://drive.google.com/uc?export=view&id=1xDpuDUscrWvt6vjiRWNSCK6vHZ18fdAG
Non_D_03514,NonDemented,79.7195282,78.03276094,2.992409647,0.087173462,152.1320801,FALSE,https://drive.google.com/uc?export=view&id=1kqcJHrPCuq_pXvcG4CQZfEnMooNsi0bs
Non_D_03515,NonDemented,85.53842163,86.14907419,3.463847545,0.09677124,148.8630981,FALSE,https://drive.google.com/uc?export=view&id=1wuVsfueuWaHV5_61THh5FrZULRDSwBfI
Non_D_03516,NonDemented,61.58842468,71.77089029,2.889900205,0.074676514,138.5042114,FALSE,https://drive.google.com/uc?export=view&id=1vZ82JHAlsMo9QeFQ7E5B6LRmusk1Rdfc
Non_D_03517,NonDemented,98.04573059,89.99725914,3.489058592,0.086181641,170.0167847,FALSE,https://drive.google.com/uc?export=view&id=1ivbDWv-ejGe1TVYriYUjKVEi1F2w53IU
Non_D_03518,NonDemented,66.55914307,67.9595105,2.861511439,0.06968689,133.6366577,FALSE,https://drive.google.com/uc?export=view&id=1Ojep6Pga2rzPikuLtfRHUyUjE9wS9rIj
Non_D_03519,NonDemented,56.13809204,69.60106948,2.81882513,0.067947388,119.6229248,FALSE,https://drive.google.com/uc?export=view&id=1QHxhNhVuLj3XUvRneU-fmED3jzGOi0Xt
Non_D_03520,NonDemented,82.59162903,89.43203796,3.23403607,0.081756592,148.9202881,FALSE,https://drive.google.com/uc?export=view&id=1VC01Yfw1AinKtqt6R-3ilHvlCHUOaT9i
Non_D_03521,NonDemented,53.12051392,70.54826123,2.590393642,0.070648193,130.5032349,FALSE,https://drive.google.com/uc?export=view&id=1d9pXWXYxjx9e55P28QOLfbZUvS74xM9u
Non_D_03522,NonDemented,94.00033569,88.59746878,3.280863393,0.085159302,163.2689819,FALSE,https://drive.google.com/uc?export=view&id=1QJEuSFQ1y6DBBUxYV96SMLXQF1VybSkL
Non_D_03523,NonDemented,85.43945313,81.568824,3.498718605,0.082260132,155.1694336,FALSE,https://drive.google.com/uc?export=view&id=19jeTXt3l2Ng8VdN9meZDOy17n700vt_k
Non_D_03524,NonDemented,57.43138123,67.87467217,3.166401899,0.079467773,117.4276123,FALSE,https://drive.google.com/uc?export=view&id=1nEy1qcNKpEvmr49oAmvk3EG53uac7xVR
Non_D_03525,NonDemented,91.56977844,91.23829746,3.301789193,0.084716797,171.1308594,FALSE,https://drive.google.com/uc?export=view&id=1Y9q7ab8lizhICQpaHgqB71M-iVuIjz5X
Non_D_03526,NonDemented,90.31460571,94.18387471,3.165711964,0.084487915,183.9998169,FALSE,https://drive.google.com/uc?export=view&id=1qGmWdzMIUVvUq6JR9mNHCIAsYr319NAg
Non_D_03527,NonDemented,74.43716431,85.16686012,2.890823868,0.082305908,161.7175903,FALSE,https://drive.google.com/uc?export=view&id=13ADmnQs2GarM9YKv_6EGI2XSruPFeDtS
Non_D_03528,NonDemented,71.28918457,84.89467382,2.99602427,0.087799072,138.7375488,FALSE,https://drive.google.com/uc?export=view&id=1mZ-H_zF6An_fPHUJTVkY_SNrw3EnlSFB
Non_D_03529,NonDemented,75.12084961,87.61652388,2.739664518,0.074676514,171.1401367,FALSE,https://drive.google.com/uc?export=view&id=1S62lIMPI02vM_zlsl6XIgWzh2oPuS9Ne
Non_D_03530,NonDemented,103.9520416,94.01403024,2.224530091,0.065261841,205.0326538,FALSE,https://drive.google.com/uc?export=view&id=1UTLwTcXleGTbcEvaVjG-GS9kXMSVXq4Z
Non_D_03531,NonDemented,70.25782776,62.58113685,3.048416613,0.050354004,127.9206543,FALSE,https://drive.google.com/uc?export=view&id=1rFbVWeoxCEN7XOqNnHC3Y8NX6VWa4y6Q
Non_D_03532,NonDemented,66.02415466,68.31137631,2.94753526,0.063354492,134.4008789,FALSE,https://drive.google.com/uc?export=view&id=1FciofbDiGS8evHz35MzMyYynIexXd1VL
Non_D_03533,NonDemented,63.06466675,78.06082364,2.522859836,0.067123413,159.2276001,FALSE,https://drive.google.com/uc?export=view&id=1jd_olxRrclAvWybCQZQHpW9JYQIp3Vwk
Non_D_03534,NonDemented,80.90170288,84.70658935,2.991163306,0.081558228,159.2871704,FALSE,https://drive.google.com/uc?export=view&id=154RSUjq2MGewCeQcwE5SFTLjgNGDHY9x
Non_D_03535,NonDemented,68.83451843,63.69315408,3.405657044,0.071029663,122.5342407,FALSE,https://drive.google.com/uc?export=view&id=1DiuVh_IdRTujlUAcKCE6B4SHDS8Zb5IU
Non_D_03536,NonDemented,52.60479736,66.67811151,2.592448989,0.072387695,122.3358765,FALSE,https://drive.google.com/uc?export=view&id=1CStvpN73lhKiF8fkWHkvitLNTC2Hreor
Non_D_03537,NonDemented,70.18920898,69.95722481,2.66340125,0.062942505,153.7005615,FALSE,https://drive.google.com/uc?export=view&id=1yA8HhNuCmi-XCvYp8OR9U87YXJiuk9uz
Non_D_03538,NonDemented,61.48858643,70.97024466,2.915223791,0.082214355,127.3257446,FALSE,https://drive.google.com/uc?export=view&id=1_YSFoUfwWkLxefI_EEJmVK5DHxIuyQdU
Non_D_03539,NonDemented,94.04269409,91.90542689,3.046255889,0.09286499,187.9536133,FALSE,https://drive.google.com/uc?export=view&id=1NhiuUv7ww6G612OtHEBOk_3oUbDHXYqt
Non_D_03540,NonDemented,59.63272095,69.94104961,2.869978927,0.079574585,125.7962646,FALSE,https://drive.google.com/uc?export=view&id=15vWPEFgAxSqvkbm_d0FHhMKzYVkrnGyN
Non_D_03541,NonDemented,82.59298706,89.25195954,3.15830352,0.075942993,164.4335938,FALSE,https://drive.google.com/uc?export=view&id=1zij0htevVup01e6F-XGgPumBNME7-Q64
Non_D_03542,NonDemented,77.5193634,87.95031336,2.905705131,0.082580566,165.1553955,FALSE,https://drive.google.com/uc?export=view&id=1_kbG482OPxNE98BuqLcjZC-zNz5184hZ
Non_D_03543,NonDemented,68.81257629,75.4562171,2.741447591,0.079879761,139.6256714,FALSE,https://drive.google.com/uc?export=view&id=1gxMKstqj_uP6_i8zcqbbQsMLVTCwR-7i
Non_D_03544,NonDemented,76.4387207,78.86018921,3.517476691,0.10118103,126.1364746,FALSE,https://drive.google.com/uc?export=view&id=1DTSMoFzkXbCYhid2pJ8ZFSfeOFwLbd4V
Non_D_03545,NonDemented,75.0116272,82.76734997,3.277171135,0.085250854,134.5484619,FALSE,https://drive.google.com/uc?export=view&id=1xGvWOBf-KwAGMzcWFXDTaJGo3-sLJnR8
Non_D_03546,NonDemented,102.7175598,83.33880058,3.192178183,0.073471069,175.8255615,FALSE,https://drive.google.com/uc?export=view&id=1Gsr_Ze74e6RKbE58jvDusj-0X8tCZPw6
Non_D_03547,NonDemented,85.63128662,87.80715345,2.974699059,0.092407227,174.701416,FALSE,https://drive.google.com/uc?export=view&id=1uesyi4yyPigfXZVRkEvuBqVJNYgm31DB
Non_D_03548,NonDemented,90.6366272,87.26345526,3.536966341,0.098526001,153.440918,FALSE,https://drive.google.com/uc?export=view&id=100O4Bn1667ZVDMQxTms0a7McuOIa8Prf
Non_D_03549,NonDemented,111.1929474,75.94500039,2.874367071,0.08140564,189.5933228,FALSE,https://drive.google.com/uc?export=view&id=1vlaANSaPjN_mcDCtb4_ejRHokLvmINcT
Non_D_03550,NonDemented,58.67445374,68.96073299,2.889883096,0.084518433,126.7712402,FALSE,https://drive.google.com/uc?export=view&id=1Pob5EFgG-9Q8j9JCTfRS6i2Wkqu5u7yn
Non_D_03551,NonDemented,94.44302368,87.15535285,3.497504527,0.094467163,169.8596802,FALSE,https://drive.google.com/uc?export=view&id=1MTdd84VHXgJSLrd6opDjOj_r74OMaKEJ
Non_D_03552,NonDemented,80.62237549,85.67166239,3.185976699,0.072296143,164.4638672,FALSE,https://drive.google.com/uc?export=view&id=1EQC3pLdneFlCubCYzz1E9RfPVgSjW5gs
Non_D_03553,NonDemented,83.5320282,85.81624709,3.355592918,0.085769653,159.9669189,FALSE,https://drive.google.com/uc?export=view&id=1651TLmRJcodauqzsMQ4Tgi25HYrPtnB6
Non_D_03554,NonDemented,85.21578979,84.37425458,3.487026645,0.094573975,148.2111816,FALSE,https://drive.google.com/uc?export=view&id=1MqqcHVo3Jv9KeLrD2T-63IHUyETklSGD
Non_D_03555,NonDemented,58.94265747,68.18402583,2.900173793,0.067138672,116.3620605,FALSE,https://drive.google.com/uc?export=view&id=1hJmyilAwdsaTj76rodTlEFbW0bSIFc9L
Non_D_03556,NonDemented,47.23277283,62.04015822,2.566645528,0.063293457,107.4464111,FALSE,https://drive.google.com/uc?export=view&id=1rYeFdhpHXQurceXRJwZ5svuwsXgLQTQ6
Non_D_03557,NonDemented,84.79833984,78.66220487,3.061376291,0.078872681,165.2683105,FALSE,https://drive.google.com/uc?export=view&id=1U5QzT_5M_5fylzHWabskKGk08JGZ8Pqp
Non_D_03558,NonDemented,77.47731018,83.42072707,3.360346972,0.091125488,136.6322632,FALSE,https://drive.google.com/uc?export=view&id=12PgFWr42Ug6HvwgPR6dCsSHrRyO2PHil
Non_D_03559,NonDemented,76.83256531,82.24451349,2.918758255,0.070526123,154.5545654,FALSE,https://drive.google.com/uc?export=view&id=1OM66nmwz4cleSHl1PhhirxQWokI_AC-3
Non_D_03560,NonDemented,123.0562286,84.4114255,1.918067417,0.059829712,229.4844971,FALSE,https://drive.google.com/uc?export=view&id=1cS8fH2dpuF5GiZCDI1dX1FpNt68LXmG1
Non_D_03561,NonDemented,123.9028473,87.03419931,2.947581893,0.080856323,203.1109619,FALSE,https://drive.google.com/uc?export=view&id=1B83BXdC4lQF6SCqxfluD0ozQBCWnAaXh
Non_D_03562,NonDemented,66.6366272,81.77381132,2.93969686,0.085098267,142.8565674,FALSE,https://drive.google.com/uc?export=view&id=12hiDmkCHpFFg-tz3WhYEDYF6vkJTx3sl
Non_D_03563,NonDemented,87.63702393,81.11581068,3.490077362,0.086654663,155.3214111,FALSE,https://drive.google.com/uc?export=view&id=1C4kPSSJdmMuJqZMyBeVrYUMFfazDCcx0
Non_D_03564,NonDemented,63.99371338,69.42266994,2.944770281,0.074264526,134.4645996,FALSE,https://drive.google.com/uc?export=view&id=10EfD--Bk6l1VrGIMg5snWgt5yig-GLqk
Non_D_03565,NonDemented,60.22131348,60.77052972,2.667091259,0.061538696,125.93927,FALSE,https://drive.google.com/uc?export=view&id=13yLRpbXGrkyy8HUvQKiZyw3SSYthdoPi
Non_D_03566,NonDemented,80.42288208,97.51516279,2.606719143,0.07270813,182.7805786,FALSE,https://drive.google.com/uc?export=view&id=1tGl1mtrM5RWrX4OVK90U9yyXXbtE0aPw
Non_D_03567,NonDemented,59.14596558,71.52799085,2.673266907,0.070358276,132.8535767,FALSE,https://drive.google.com/uc?export=view&id=1pjnGJByQdwf1bQUmN5oAksaIJR-NFEj-
Non_D_03568,NonDemented,96.59208679,92.17069003,3.321565154,0.082351685,186.1135254,FALSE,https://drive.google.com/uc?export=view&id=1PmTXsKKAd_ILcudoo07_YdFULWRizsqJ
Non_D_03569,NonDemented,86.81593323,84.5358775,3.588614327,0.10055542,152.1743774,FALSE,https://drive.google.com/uc?export=view&id=1sWKAZgb0YCZS5PvixWiz0yRExCOnv9uE
Non_D_03570,NonDemented,93.47401428,59.82647175,3.006194312,0.052658081,145.2115479,FALSE,https://drive.google.com/uc?export=view&id=1i0jz9oYXq5AI8L9MYP0WP5LMK73Gnler
Non_D_03571,NonDemented,80.70794678,83.63988834,3.370746424,0.091247559,152.5656738,FALSE,https://drive.google.com/uc?export=view&id=15gym8W1QBFYy_EGbqg5mG-ZbZsFJ-4-_
Non_D_03572,NonDemented,61.87825012,68.78504673,2.886849768,0.082641602,130.3919678,FALSE,https://drive.google.com/uc?export=view&id=1f94l47eCu_Z3aXR1opb7x3HGn0vVCPky
Non_D_03573,NonDemented,69.58259583,88.01337599,2.473495888,0.064590454,180.8933105,FALSE,https://drive.google.com/uc?export=view&id=1X-__oNWHQqPsiBX3yOx8KIQOmul2n49f
Non_D_03574,NonDemented,90.50950623,93.45810598,3.240299352,0.084182739,184.34198,FALSE,https://drive.google.com/uc?export=view&id=1TUYKXmtzxeFTXzKTCfVwiC4YV3wAlfta
Non_D_03575,NonDemented,52.79354858,66.66735876,2.666167824,0.075790405,131.8171997,FALSE,https://drive.google.com/uc?export=view&id=1zm75wUWHuSyt9cH_XPMY34sPmv55rVCP
Non_D_03576,NonDemented,82.19485474,90.18668769,2.995491785,0.075332642,175.0579224,FALSE,https://drive.google.com/uc?export=view&id=1jXQDRUOAbXz9u1XQF8_qj7aiHj1Qv10l
Non_D_03577,NonDemented,95.16357422,88.51451281,3.012745087,0.079498291,192.7622681,FALSE,https://drive.google.com/uc?export=view&id=1TEku1i8_N5t7V4SblQyyGMc9btr9le81
Non_D_03578,NonDemented,80.61529541,77.63413261,3.553572244,0.098770142,142.5022583,FALSE,https://drive.google.com/uc?export=view&id=1wRJlQr4DNxYck0lgLyu0zX91gFV5EBiU
Non_D_03579,NonDemented,98.41635132,80.77604189,2.517851255,0.064590454,201.4529419,FALSE,https://drive.google.com/uc?export=view&id=1Fqt5MLv6e9W5DaSWxbvFnC_jzM1yGSce
Non_D_03580,NonDemented,81.20362854,81.18296773,3.087245023,0.094955444,160.934021,FALSE,https://drive.google.com/uc?export=view&id=15CFJBD2pqV6UIVQd6noC0JdirEQEhfkN
Non_D_03581,NonDemented,84.0896759,76.62572704,3.122882372,0.081771851,157.8659058,FALSE,https://drive.google.com/uc?export=view&id=1ClRD9jAlbQ4cPq9vfViPqJkk6-jO_wjO
Non_D_03582,NonDemented,67.22149658,86.79992547,2.524402988,0.06098938,163.1627197,FALSE,https://drive.google.com/uc?export=view&id=1su4ZbbLsPghuUAYEtCaxyAPlnegLkVqK
Non_D_03583,NonDemented,60.2625885,69.55190662,2.727695923,0.071456909,134.8135986,FALSE,https://drive.google.com/uc?export=view&id=1bYmdQ7pV2U935VvxxbUyh9OuoEkjQcsC
Non_D_03584,NonDemented,105.1950226,80.82131336,2.851698177,0.088439941,181.6184692,FALSE,https://drive.google.com/uc?export=view&id=1wmPco4BekdGUJzhKCcUPQtRBx3V5GdJf
Non_D_03585,NonDemented,75.17512512,83.96352549,2.931993595,0.080383301,160.0321655,FALSE,https://drive.google.com/uc?export=view&id=1lypRUrHO5Bt3JQHGRE_bqQGGILsmNdK_
Non_D_03586,NonDemented,72.60218811,91.36844534,2.896752612,0.089904785,153.9874878,FALSE,https://drive.google.com/uc?export=view&id=1SDOU-I4LgiNeRZx5cdKsxputV7xxcx3H
Non_D_03587,NonDemented,85.42591858,86.72783071,3.434468327,0.093490601,151.5532837,FALSE,https://drive.google.com/uc?export=view&id=1QzqBl2rFydb6odDLMvlL2roNkcd2aZnO
Non_D_03588,NonDemented,56.90362549,71.5618739,2.907301928,0.0809021,99.47418213,FALSE,https://drive.google.com/uc?export=view&id=1mxGwXa82JkSumQoxD2jE7H-aIalf0mE-
Non_D_03589,NonDemented,66.59121704,74.31727062,3.032283419,0.081298828,126.8183594,FALSE,https://drive.google.com/uc?export=view&id=1G4K8z4lhMX3_nza-1M_A-W5k0W7tHXR4
Non_D_03590,NonDemented,95.51278687,87.55976939,3.548722245,0.09147644,164.7131958,FALSE,https://drive.google.com/uc?export=view&id=1QVTmJnXhQvLUW73GWY1pvBtK5o5WUXvM
Non_D_03591,NonDemented,85.36964417,86.83784917,3.260475695,0.088928223,169.4293213,FALSE,https://drive.google.com/uc?export=view&id=1sFXqhZAiW40K4rKobaOMc664DzrHzMI6
Non_D_03592,NonDemented,78.6612854,95.51071724,2.809411792,0.094314575,164.1978149,FALSE,https://drive.google.com/uc?export=view&id=1skoMCzEHE-3_zeI3b3y-7vh6OI7EVfP7
Non_D_03593,NonDemented,108.860672,73.57661698,2.673654785,0.075820923,178.6084595,FALSE,https://drive.google.com/uc?export=view&id=107q2gJsUBYf-2pFgX_Rzi9w1Y0iYJ89X
Non_D_03594,NonDemented,87.56420898,76.31555118,3.033699787,0.065597534,163.0548096,FALSE,https://drive.google.com/uc?export=view&id=1hBmWDePPqv6LQOqcNFgCGzfgtMMeFT_F
Non_D_03595,NonDemented,48.33332825,51.5338476,2.819951151,0.046279907,95.68365479,FALSE,https://drive.google.com/uc?export=view&id=1HnPCzP2ss7sPpAzztU4SuaQWpozb3Re1
Non_D_03596,NonDemented,75.84182739,74.024448,3.077538381,0.09085083,148.1286011,FALSE,https://drive.google.com/uc?export=view&id=1pwATARVxWyXTM0W4h_RZU-_GSh1AVlau
Non_D_03597,NonDemented,86.16246033,82.90510367,3.607421745,0.099075317,148.8236694,FALSE,https://drive.google.com/uc?export=view&id=1s9pgFleACVbx3-CRhTBAydSGf7HrzjvR
Non_D_03598,NonDemented,83.65708923,89.51989549,3.004514496,0.082443237,174.8720703,FALSE,https://drive.google.com/uc?export=view&id=1w8xDKh_rimlZsrDBXaPbm58EY3s_6C0d
Non_D_03599,NonDemented,59.45143127,71.95517707,2.716960322,0.069213867,132.8590698,FALSE,https://drive.google.com/uc?export=view&id=1mAHa7tq1yb6qg_zzpPhjbAfeiTKwWqOK
Non_D_03600,NonDemented,103.0076752,84.29015656,2.788396818,0.084777832,186.8029175,FALSE,https://drive.google.com/uc?export=view&id=1kL25l-XOiNmS_AJu3Wi5fqLcfzRtPo4P
Non_D_03601,NonDemented,130.2561035,87.48275827,2.651518803,0.085388184,221.8167725,FALSE,https://drive.google.com/uc?export=view&id=1aIBqefEDaKUgLD4cB_I7YECrD6NEJf9k
Non_D_03602,NonDemented,94.61090088,89.25408037,3.479445947,0.092849731,168.8734131,FALSE,https://drive.google.com/uc?export=view&id=1x3Ndlc7PXTu3mYvYCaA7asmdqnOcbR64
Non_D_03603,NonDemented,77.42507935,72.14109986,3.436580578,0.080810547,136.9390259,FALSE,https://drive.google.com/uc?export=view&id=1nVxhnrZE1rF40gpgsHLpEiTZq_pvNn9k
Non_D_03604,NonDemented,66.88150024,79.03572894,2.827464352,0.086364746,147.8408203,FALSE,https://drive.google.com/uc?export=view&id=1uJOdT49xrKtYiUUXX1c5TXxGNkPhHEJg
Non_D_03605,NonDemented,88.60385132,86.97510297,3.418447932,0.086883545,156.3930664,FALSE,https://drive.google.com/uc?export=view&id=14xYEpHsuXNnjUNMpJZfKNoMFUcUScNVu
Non_D_03606,NonDemented,75.50868225,62.82140662,2.855871697,0.066055298,137.2396851,FALSE,https://drive.google.com/uc?export=view&id=1yybamGcMzA0qfoXPM4KOgVv9NyCFTp3V
Non_D_03607,NonDemented,72.83183289,83.52554201,2.971674028,0.075973511,155.9940796,FALSE,https://drive.google.com/uc?export=view&id=1rBAByOaQ-xyT1nsbLkUAZHDcHGgzO-VM
Non_D_03608,NonDemented,92.46211243,87.34550954,3.546453166,0.098403931,162.7322388,FALSE,https://drive.google.com/uc?export=view&id=1H5sxVv-KPc4xUg2mhjwiIxOw9p8Q5qaP
Non_D_03609,NonDemented,116.4498291,79.9629697,2.92844648,0.081329346,202.5707397,FALSE,https://drive.google.com/uc?export=view&id=1V4CtH_vBvejjAZcZka0KvgMEkA7NDfGH
Non_D_03610,NonDemented,65.49778748,71.54024751,2.883250356,0.074859619,136.5108643,FALSE,https://drive.google.com/uc?export=view&id=1fexwIOU3g-20Y3fYMtNqEk9ntRpHKkWD
Non_D_03611,NonDemented,86.43467712,92.57394887,3.012113506,0.092803955,175.0194702,FALSE,https://drive.google.com/uc?export=view&id=1_xyRtYl_zOVN0EyB2_azL0JAK2hUGU9V
Non_D_03612,NonDemented,76.97164917,83.5138059,3.347008594,0.093933105,121.2130127,FALSE,https://drive.google.com/uc?export=view&id=1jgMCVtl_ByZWs8MSNOTwIpSORYb3z3wX
Non_D_03613,NonDemented,121.3166656,86.90745281,2.736237096,0.074905396,203.2086182,FALSE,https://drive.google.com/uc?export=view&id=1HkYe7z7Jv1rMONjvJRgqLftKZZbgx69K
Non_D_03614,NonDemented,34.86256409,45.30001497,2.736148725,0.058990479,66.86499023,FALSE,https://drive.google.com/uc?export=view&id=1pUTGXoh8WPkKdTTMjal-fS1yAW256YU1
Non_D_03615,NonDemented,44.98565674,55.02551101,2.588328425,0.067581177,101.6585083,FALSE,https://drive.google.com/uc?export=view&id=1UtWUpBzl-kCFsEv4T8un9TvBKHC8yRh3
Non_D_03616,NonDemented,73.83602905,77.75567586,3.404132918,0.087463379,130.7539673,FALSE,https://drive.google.com/uc?export=view&id=1sw6aMNMOIeEGCbNUhlzYpulNeMbSb2jo
Non_D_03617,NonDemented,74.13641357,76.29748102,2.825226773,0.073165894,150.4628296,FALSE,https://drive.google.com/uc?export=view&id=1TsbrNzwTlmfwYjPJPph1pv7P2gYdDUDP
Non_D_03618,NonDemented,81.43040466,89.28008958,2.772964851,0.077178955,171.6331177,FALSE,https://drive.google.com/uc?export=view&id=1rvjOwFOQ_4aQY3N0yXlonI8CJOLIsaQr
Non_D_03619,NonDemented,91.73370361,105.0094999,2.396556519,0.085540771,195.939209,FALSE,https://drive.google.com/uc?export=view&id=13YDfihVq4mZJUwTLGFMLluALYU-TyE-d
Non_D_03620,NonDemented,92.47080994,85.4567112,3.534726543,0.098068237,162.3737183,FALSE,https://drive.google.com/uc?export=view&id=1n9MHzXYJhFL7uBx1Fvn1jjWZ5gw0g8Wv
Non_D_03621,NonDemented,71.63801575,80.65969908,3.034863494,0.07723999,144.7666626,FALSE,https://drive.google.com/uc?export=view&id=1VA2TZcd2lKxnyXxjEkQg3UzqsqnGONd0
Non_D_03622,NonDemented,82.46588135,84.08701846,3.097434956,0.089508057,161.3740234,FALSE,https://drive.google.com/uc?export=view&id=1U8Uht7qr6clNqQeEoqeUgyGijFvgKD2J
Non_D_03623,NonDemented,97.90792847,95.09658196,3.189313714,0.078643799,199.588623,FALSE,https://drive.google.com/uc?export=view&id=1Mwz5F3idzVqH0vvUAkQJMJvfovLbWK3g
Non_D_03624,NonDemented,67.46588135,68.40566398,3.08581472,0.075408936,128.40271,FALSE,https://drive.google.com/uc?export=view&id=1-R2CTf7TVktyqnMOOc2YD-_ZbZbvrEw8
Non_D_03625,NonDemented,51.94444275,64.77360861,2.809107658,0.074783325,105.9064331,FALSE,https://drive.google.com/uc?export=view&id=1pp0evmdTsP-1mrkTHppBMj4xtGVEzRBk
Non_D_03626,NonDemented,74.90438843,81.8179995,3.021230003,0.080886841,157.9294434,FALSE,https://drive.google.com/uc?export=view&id=1tDJAcbmgbvL0YfD7f1FJgWZUYtMeV9fN
Non_D_03627,NonDemented,40.70834351,44.27559207,2.757604479,0.040756226,83.23907471,FALSE,https://drive.google.com/uc?export=view&id=134tEyeXOra0P99ADbTamESPfHssZese3
Non_D_03628,NonDemented,82.47337341,93.6171992,2.733789781,0.059280396,194.8352051,FALSE,https://drive.google.com/uc?export=view&id=17DxMGLbhL1CLfTtoHvFnLRC9txtIGR5H
Non_D_03629,NonDemented,63.91456604,86.5466716,2.47209231,0.073928833,163.0512695,FALSE,https://drive.google.com/uc?export=view&id=1IeG3f3gf3gjTzkIaNYg4-yv2gUIF-hTQ
Non_D_03630,NonDemented,64.41183472,78.44082652,2.787215851,0.084716797,142.2774048,FALSE,https://drive.google.com/uc?export=view&id=1uEX4HyZDuhxcaAz4CudFWFrxAsD3DryS
Non_D_03631,NonDemented,75.50923157,89.43073209,2.836665487,0.076217651,166.440918,FALSE,https://drive.google.com/uc?export=view&id=1JaIqkOwLDDIaHLGkv6lDM0Aoifh7zZzx
Non_D_03632,NonDemented,108.9480286,72.6791535,2.899404426,0.067306519,183.8251953,FALSE,https://drive.google.com/uc?export=view&id=1ZSavFeOITNT3-EZOlXby8S0RxDG3wCT8
Non_D_03633,NonDemented,90.34329224,78.87167797,3.029533812,0.089599609,165.229126,FALSE,https://drive.google.com/uc?export=view&id=1DZJ8lPLZNEl_LXJjv7de93SOexuyA-lD
Non_D_03634,NonDemented,91.16680908,85.54775831,3.534836553,0.100021362,158.3525391,FALSE,https://drive.google.com/uc?export=view&id=1RPdxP_uPxJUnHzBuPxjXGhHU-8zJmfk4
Non_D_03635,NonDemented,93.74833679,89.7400992,3.424977605,0.088394165,169.3007813,FALSE,https://drive.google.com/uc?export=view&id=11Q1e_4r-Hi309OqFSSMC7uY-ElYdysje
Non_D_03636,NonDemented,45.30496216,51.33296998,2.631267034,0.039260864,99.56262207,FALSE,https://drive.google.com/uc?export=view&id=1VK5GuPCCt0PKBlJV33gxGgaeMD9S_gg-
Non_D_03637,NonDemented,79.68356323,80.37612518,3.165415455,0.08190918,152.9990845,FALSE,https://drive.google.com/uc?export=view&id=1S9Fu_wudeUa5ThJP7mGG2r6MW7rgREC0
Non_D_03638,NonDemented,90.38616943,84.35918172,3.545145896,0.096954346,160.418335,FALSE,https://drive.google.com/uc?export=view&id=1xX8xvAoEoe3fohdtPiUt88NcCmT6rIsm
Non_D_03639,NonDemented,79.99737549,81.71500252,3.53337687,0.103561401,131.7625732,FALSE,https://drive.google.com/uc?export=view&id=1LbmMG_dZnWou-harhiYDb3ZtAYPlyfp9
Non_D_03640,NonDemented,87.50102234,106.9501567,2.105070058,0.071273804,214.2400513,FALSE,https://drive.google.com/uc?export=view&id=1uAzTwv8tHFOSTAU4gHsbnv_U6EN50kVZ
Non_D_03641,NonDemented,80.71463013,82.31121747,3.236014165,0.078704834,162.5862427,FALSE,https://drive.google.com/uc?export=view&id=14inUemYxoJF1b-379ojtPGagIRH-GVW3
Non_D_03642,NonDemented,97.628479,93.73035066,3.308884916,0.087295532,194.081604,FALSE,https://drive.google.com/uc?export=view&id=1RGr-PsZ6rtym6zUL0a8fRRqDc2jRrgdF
